,inci,title,peh_class
28,"['\xa0Water', ' Cetearyl Alcohol', ' Simmondsia Chinensis (Jojoba) Seed oil', ' Ethylhexyl Palmitate', ' Olea Europe (Olive) Fruit oil', ' Glyceryl Stearate', ' Astrocaryum Murumuru Seed butter', ' Argania Spinosa Kernel oil (Argan oil)', ' Butyrospermum Parkii (Shea) Butter', ' Ricinus Communis (Castor) Seed oil', ' Persea Gratissima (Avocado) Oil', ' Rosa Centifolia (Rose oil)', ' Citrus Aurantium Amara (Neroli) Oil', ' Tocopheryl Acetate (Vitamin E)', ' Behentrimonium Methosulfate', ' Cetrimonium Chloride', ' Biotin', ' *Nigella Sativa (Virgin Black Cumin) Oil', ' Trigonella Foenum-Graecum (Fenugreek) Seed Extract', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Fragrance.\xa0*Certified Organic\xa0']",BOUNCE CURL  Moisture Balance Leave-In Conditioner Odżywka bez spłukiwania 177ml,E
29,"[' Aqua', ' Jasminum Officinale (woda jaśminowa) Flower Water', ' Cetearyl Alcohol', ' Aloe Barbadensis (Aloe Vera) extract (ekstrakt z aloesu)', ' Hamamelis Virginiana (Whitch Hazel) extract (ekstrakt z leszczyny) Prunus Amygdalus Dulcis (Sweet Almond) Oil (olej z e słodkich migdałów)', ' Caprylic/Capric Triglyceride', ' Vegetable Glyсerin', ' Behentrimonium Chloride', ' Ceramide NG', ' PEG -7 Glyceryl Cocoate', ' PEG- 60 Hydrogenated Castor oil', 'Hydroxyethylcellulose', ' Panthenol (prowitamina В5)', ' Perfume', ' Gluconolactone', ' Sodium Benzoate', ' Hydroxypropyl Guar', ' Hydroxypropyltrimonium chloride ', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', ' Polyquaternium-10', ' Benzyl Alcohol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Potassium Sorbate', 'Linalool', ' Geraniol', ' Hexyl Cinnamal', ' Limonene', ' Benzyl Salycylate', ' Citral', ' Citric Acid']",CAFE MIMI Balsam do włosów - Ceramidy 300ml,E
30,"[' Aqua', ' Persea Gratissima (Avocado) Oil (olej avocado)', ' Butyrospermum parkii (Shea Butter) Oil (masło Shea)', ' Vegetable Glycerin (z roślinnych olei)', ' Moringa Pterygosperma (Moringa) Extract (ekstrakt Moringi)', ' Cetearyl Alcohol (z oleju kokosowego)', ' Behentrimonium Chloride', ' Caprylic/Capric Triglyceride', ' Lawsonia Inermis (Henna) flower extract (ekstrakt z henny)', ' Betaine (z buraków cukrowych)', ' Panthenol (prowitamina В5)', ' Tocopheryl Acetate (witamina Е)', ' Hydroxyethylcellulose (z cellulozy)', ' Perfume', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', 'Polyquaternium-10', ' Citric Acid']","CAFE MIMI balsam do włosów Ochrona Koloru - olej avocado, ekstrakt moringi 250ml",E
31,"['\xa0Aqua', ' Butyrospermum parkii (Shea butter) oil (masło Shea)', ' Macadamia Ternifolia (Macadamia) Seed Oil (olej macadamii)', ' Persea Gratissima (Avocado) Oil (olej avocado)', ' Euterpe Oleracea (Acai) Fruit extract (ekstrakt jagód acai)', ' Vegetable Glycerin (z olei roślinnych)', ' Cetearyl Alcohol (z oleju kokosowego)', ' Behentrimonium Chloride', ' Caprylic/Capric Triglyceride', ' Hydroxyethylcellulose (z cellulozy)', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride (Guar Gum)', ' Panthenol (prowitamina B5)', ' Niacinamide (witamina В3)', ' Calcium Pantothenate (witamina В5)', ' Sodium Ascorbyl Phosphate (witamina С)', ' Tocopheryl Acetate (witamina Е)', ' Pyridoxine HCL (witamina В6)', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Silica', ' Perfume', ' Phenoxyethanol', ' Ethylhexylglycerin', 'Cyclopentasiloxane', ' Dimethiconol', ' Citric acid.']","CAFE MIMI balsam odżywienie i objętość - ekstrakt jagód acai, olej macadamia 100ml",E
32,"['\xa0Aqua', ' Butyrospermum parkii (Shea butter) oil (masło Shea)', ' Macadamia Ternifolia (Macadamia) Seed Oil (olej macadamii)', ' Persea Gratissima (Avocado) Oil (olej avocado)', ' Euterpe Oleracea (Acai) Fruit extract (ekstrakt jagód acai)', ' Vegetable Glycerin (z olei roślinnych)', ' Cetearyl Alcohol (z oleju kokosowego)', ' Behentrimonium Chloride', ' Caprylic/Capric Triglyceride', ' Hydroxyethylcellulose (z cellulozy)', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride (Guar Gum)', ' Panthenol (prowitamina B5)', ' Niacinamide (witamina В3)', ' Calcium Pantothenate (witamina В5)', ' Sodium Ascorbyl Phosphate (witamina С)', ' Tocopheryl Acetate (witamina Е)', ' Pyridoxine HCL (witamina В6)', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Silica', ' Perfume', ' Phenoxyethanol', ' Ethylhexylglycerin', 'Cyclopentasiloxane', ' Dimethiconol', ' Citric acid.']","CAFE MIMI balsam odżywienie i objętość - ekstrakt jagód acai, olej macadamia 250ml",E
33,"['\xa0Aqua', ' Kaolin (White Clay)', ' Cetearyl Alcohol', ' Kaolin (Rose Clay)', ' Illite (Olea Clay', ' Citrus Aurantium Amara (Orange) Flower Extract', ' Phyllanthus Emblica (Amla) Fruit Extract', ' Prunus Armeniaca Fruit Extract', ' Behentrimonium Chloride', ' Vegetable Glycerin', ' Butyrospermum parkii (shea butter) oil', ' Caprylic/Capric Triglyceride', ' Rosamarinus Officinalis Leaf Extract', ' Behentrimonium Methosulfate', ' Quaternium-87', ' Benzyl Alcohol', ' Ethylhexylglycerin', ' Silk Amino Acids', ' Vegetable Glycerin', ' Panthenol', ' Tocopherol Acetate (Vitamin E)', ' Perfume', ' Hydroxyethylcellulose', ' Polyquaternium-10', ' Citric Acid', ' Potassium Sorbate', ' Sodium Benzoate']",CAFE MIMI Maska 3 Glinki do włosów tłustych u nasady i suchych na końcach 220ml,E
34,"['\xa0Aqua', ' Butyrospermum Parkii (Shea) Butter', ' Orchis Mascula (Orchid) Flower Extract', ' Vegetable Glycerin', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Caprylic/Capric Triglyceride', ' Vitis Vinifera (Grape) Seed Oil', ' Panthenol', ' Cyclopentasiloxane', ' Dimethiconol', ' Benzyl Alcohol', ' Ethylhexylglycerin', ' Perfume', ' Hydroxyethylcellulose', ' Polyquaternium-10', ' Citric Acid.']",CAFE MIMI Maska do włosów Aktywacja wzrostu 220ml,E
35,"[' Aqua', ' Vaccinium Angustifolium Fruit Extract', ' Сосоs nucifera (Сосоs) Oil', ' Vegetable Glycerin', ' Cetearyl Alcohol', ' Caprylic/Capric Triglyceride', ' Behentrimonium Chloride', ' Behenamidopropyl Dimethylamine', ' Benzyl Alcohol', ' Ethylhexylglycerin', ' Perfume', ' Dipropylene Glycol', ' Polysilicone-29', ' Hydroxyethylcellulose', ' Panthenol', ' Hydroxypropyl Guar', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Lactic Acid.']",CAFE MIMI Maska do włosów zniszczonych i farbowanych Odżywienie i regeneracja 220ml,E
36,"['\xa0Distilled Water', ' Cocos Nucifera (Coconut) Water', ' Cetearyl alcohol', ' Cetyl Alcohol', ' Behentrimonium Methosulfate', ' Cocos Nucifera (Coconut) Fruit Extract', ' Althaea Officinalis (Marshmallow) Leaf/ Root Extract', ' Linum Usitatissimum (Flax Seed) Oil', ' Butyrospermum Parkii Glycerides (Shea Butter)', ' Butylene Glycol', ' Vitis Vinifera (Grape) Seed Oil', ' Camellia Sinensis (Green Tea) Leaf Extract', ' Cannabis Sativa (Hemp Seed) Oil', ' Helianthus Annuus (Sunflower Seed) Oil', ' Phenoxyethanol and Caprylyl Glycol (Optiphen ND)', ' Aloe Ferox Powder', ' Marshmallow Root', ' Yucca Root', ' Blue Cohosh', '\xa0scent and LOVE!']",CAMILLE ROSE NATURALS Coconut Water Leave In Detangling Hair Treatment odżywka bez spłukiwania 240ml,E
37,"['\xa0Distilled water', ' cocos nucifera (coconut) water', ' ricinus communis (castor) seed oil', ' europaea ( olive) fruit oil', ' vaccinium myrtillus (bilberry) extract', ' saccharum officinarum (sugar cane) extract', ' citrus aurantium dulcis (orange) fruit extract', ' citrus medica limonum (lemon)fruit extract', ' behentrimonium methosulfate ( btms)', ' cocos nucifera (coconut) fruit extract', ' aloe barbadensis leaf juice', ' phenoxyethanol and caprylyl glycol (optiphen)', '\xa0scent and LOVE!']",CAMILLE ROSE NATURALS Coconut Water Style Setter odżywka bez spłukiwania 240ml,E
38,"['\xa0Deionized Water', ' Behentrimonium Methosulfate and Cetearyl Alcohol', ' Persea Gratissima (Avocado) Oil', ' Oryza Sativa (Rice Bran) Oil', ' Aloe Barbadensis Leaf', ' Ricinus Communis (Castor Seed) Oil', ' Ternifolia (Macadamia Nut) Seed Oil', ' Sorbitol', ' Camellia (Green Tea) Sinensis Leaf', ' Oryza Sativa (Rice) Milk', ' Rosa Canina (Rose Hip) Seed Oil', ' Cetearyl Alcohol', ' Ceteareth 20', ' Slippery Elm (Ulmus Fulva) bark', ' Phenoxyethanol', ' Caprylyl Glycol', ' Sorbic Acid', '\xa0scent and LOVE!']",CAMILLE ROSE NATURALS Curl Love Moisture Milk mleczko nawilżające bez spłukiwania 240ml,E
39,"['\xa0Distilled Water', ' Opuntia ficus indica (moroccan pear oil)', ' prunus avium (cherry kernel oil)', ' urtica oil (nettle)', ' cocos nucifera (coconut oil)', ' aloe barbadensis leaf juice (aloe vera juice)', ' simmondsia chinensis (jojoba seed oil)', ' glycerin', ' cetearyl alcohol', ' rosa canina (rosehip fruit oil)', ' BTMS', ' prunus amygdalus dulcis ( sweet almond) oil', ' theobroma cacao (cocoa) seed butter', ' Phenoxyethanol (optiphen) citric acid', ' fragrance\xa0']",CAMILLE ROSE NATURALS Moroccan Pear Conditioning Custard Odżywka bez spłukiwania 355ml,E
40,"[' Water', ' Stearyl Alcohol', ' Cetyl Alcohol', ' Persea Gratissima Oil', ' Stearamidopropyl Dimethylamine', ' Glyceryl Stearate', ' Butyrospermum Parkii Butter', ' Neopentyl Glycol Diheptanoate', ' Isododecane', ' Fragrance', ' Phenoxyethanol', ' Ethylhexylglyerin', ' Lactic Acid', ' Polyester-37', ' Disodium EDTA ', ' Panthenol']",CANTU Avocado Hydrating Conditioner Odżywka utrzymująca nawilżenie 400ml,E
41,"['\xa0Water (Aqua', ' Eau)', ' Cetearyl Alcohol', ' Linum Usitatissimum (Linseed) Oil (Flaxseed)', ' Cetyl Alcohol', ' Glycerin', ' Glycine Soja (Soybean) Oil', ' Distearoylethyl Dimonium Chloride', ' Glycol Stearate', ' Stearamidopropyl Dimethylamine', ' Butyrospermum Parkii (Shea) Butter', ' Diheptyl Succinate', ' Capryloyl Glycerin/Sebacic Acid Copolymer', ' Olea Europaea (Olive) Fruit Oil', ' Silk Amino Acids', ' Honey (Mel', ' Miel)', ' Althaea Officinalis Leaf/Root Extract', ' Tocopheryl Acetate (Vitamin E)', ' Phenoxyethanol', ' Polyquaternium-10', ' Ethylhexylglycerin', ' Sodium Chloride', ' Sodium Phytate', ' Citric Acid', ' Fragrance (Parfum).\xa0']",CANTU Flaxseed Smoothing Leave In Or Rinse Out Conditioner Odżywka bez spłukiwania z olejem lnianym 400ml,E
42,"['\xa0Water (Aqua', ' Eau)', ' Stearyl Alcohol', ' Cetyl Alcohol', ' Butyrospermum Parkii (Shea) Butter', ' Stearamidopropyl Dimethylamine', ' Glyceryl Stearate', ' Phenoxyethanol', ' Parfum (Fragrance)', ' Neopentyl Glycol Diheptanoate', 'Lactic Acid', ' Isododecane', ' Ethylhexylglycerin', ' Polyester-11', ' Panthenol', ' Disodium EDTA', ' Benzyl Benzoate.']",CANTU Hydrating Cream Conditioner Odżywka utrzymująca nawilżenie 400ml,E
43,"[' Water (Aqua)', ' Cetearyl Alcohol', ' Canola Oil', ' Butyrospermum Parkii (Shea) Butter', ' Cetyl Alcohol', ' Stearamidopropyl Dimethylamine', ' Glycerin', ' Phenoxyethanol', ' Ceteareth-20', ' Parfum (Fragrance)', ' Lactic Acid', ' Polyquaternium-4', ' Ethylhexylglycerin', ' Stearic Acid', ' Panthenol', ' Olea Europea (Olive) Fruit Oil', ' Cocos Nucifera (Coconut) Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Extract (decolorized)', ' Glycine Soja (Soybean) Oil', ' Simmondsia Chinesis Oil (Jojoba)', ' Mangifera Indica (Mango) Seed Butter', ' Argania Spinosa Kernal Oil (Argan)', ' Melia Azadirachta Seed Oil (Neem)', ' Mangifera Indica Seed Oil (Mango) Seed Oil', ' Macadamiaternifolia Seed Oil (Macadamia)', ' Vitis Vinifera Seed Oil (Grape)', ' Persea Gratissima Oil (Avocado)', ' Alcohol', ' Silk Amino Acids', ' Ethylester of Hydrolyzed Silk', ' Saccharum Officinarum Extract (Sugar Cane)', ' Camellia Sinensis Leaf Extract (Green Tea)', ' Pyrus Malus Fruit Extract (Apple)', ' Citrus Limon Fruit Extract (Lemon)', ' Hexylene Glycol', ' Betaine', ' Lonicera Japonica Flower Extract (Honeysuckle)', ' Laminara Cloustoni Extract (Sea Kelp)', ' Salvia Officinalis (Sage) Leaf Extract', ' Urtica Dioica Extract (Nettle)', ' Hexapeptide-1', ' Benzyl Benzoate', ' Coumarin', ' Hexyl Cinnamal.']",CANTU Leave-in Conditioning Cream Odżywka bez spłukiwania 340g,E
44,"[' Aqua/Eau (Water)', ' Zea Mays (Corn) Oil', ' Glycine Soja (Soybean) Oil', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Glyceryl Stearate SE', ' Theobroma Cacao (Cocoa) Seed Butter', ' Butyrospermum Parkii (Shea) Butter', ' Cera Alba/Cire Dabeille (Beeswax)', ' Palmitic Acid', ' Stearic Acid', ' Parfum (Fragrance)', ' Butylene Glycol', ' Phenoxyethanol', ' Benzyl Benzoate', ' Caprylyl Glycol', ' Xanthan Gum', ' Ethylhexylglycerin', ' Hexylene Glycol', ' o-Cymen-5-Ol', ' Aminomethyl Propanol', ' Benzyl Alcohol', ' Myristic Acid', ' Disodium EDTA', ' Linalool', ' Benzyl Salicylate', ' Hexyl Cinnamal', ' Amyl Cinnamal', ' Limonene', ' Hydroxycitronellal', ' Butylphenyl Methylpropional', ' Coumarin', ' Citronellol', ' Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde', ' Eugenol', ' Triticum Vulgare (Wheat) Germ Oil.']",CAROL'S DAUGHTER Marguerite's Magic Restorative Cream Odżywka bez spłukiwania do włosów suchych 226g,E
45,"['\xa0Water (Aqua)', ' Glycerin', ' Butyrospermum Parkii (Shea) Butter', ' Cetearyl Alcohol', ' Glyceryl Stearate SE', ' Fragrance (Parfum)', ' Cetrimonium Chloride', ' Cocos Nucifera (Coconut) Oil', ' Cetyl Alcohol', ' Selaginella Lepidophylla (Resurrection Flower) Extract', ' Daucus Carota Sativa (Carrot) Seed Oil', ' Carapa Guaianensis (Andiroba) Seed Oil', ' Olea Europaea (Olive) Fruit Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Ocimum Basilicum (Basil) Leaf Extract', ' Helianthus Annuus (Sunflower) Seed Oil', ' Piper Nigrum (Black Pepper) Seed Extract', ' Rosmarinus Officinalis (Rosemary) Leaf Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Panthenol', ' Glyceryl Caprylate', ' Glyceryl Undecylenate', ' Potassium Sorbate', ' Lauryl Alcohol', ' Dicaprylyl Ether', ' Sodium Benzoate', ' Sodium Hydroxide', ' Disodium EDTA', ' Limonene', ' Linalool.']",CURLSMITH Curl Conditioning Oil-In-Cream Maska z olejami 227g,E
46,"[' Water (Aqua)', ' Cetearyl Alcohol (Plant Derived)', ' Propanediol', ' Menthyl Lactate', ' Hydroxypropyl Starch Phosphate', ' Cetyl Esters', ' Behentrimonium Chloride', ' Camellia Sinensis (Green Tea) Leaf Extract', ' Hamamelis Virginiana (Witch Hazel) Leaf Extract', ' Lavandula Angustifolia (Lavender) Flower Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Butyrospermum Parkii (Shea Butter)', ' Melaleuca Alternifolia (Tea Tree) Leaf Oil', ' Mentha Piperita (Peppermint) Oil', ' Peg-40 Hydrogenated Castor Oil', ' Cedrus Atlantica (Cedar) Wood Extract', ' Phyllanthus Emblica (Amla) Fruit Extract', ' Sodium Hyaluronate', ' Biotinoyl Tripeptide-1', ' Apigenin', ' Oleanolic Acid', ' Panthenol', ' Guar Hydroxypropyltrimonium Chloride', ' Disodium Edta', ' Citric Acid', ' Butylene Glycol', ' Ppg-26-Buteth-26', ' Potassium Sorbate', ' Sodium Benzoate', ' Sodium Hydroxide', ' Glycerin', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Linalool', ' Limonene', ' Fragrance (Parfum).']",CURLSMITH Post-Biotic Calming Conditioner Balsam do włosów i skóry głowy po myciu 350ml,E
47,"[' Water (Aqua)', ' Glycerin (Plant Derived)', ' Polyquaternium-10', ' Dicaprylyl Carbonate', ' PEG-40 Hydrogenated Castor Oil', ' Saccharomyces/Rice Ferment (Fermented Rice Water) Filtrate', ' Hylocereus Undatus (Dragon Fruit) Fruit Extract', ' Paullinia Cupana (Guarana) Seed Extract', ' Urtica Dioica (Nettle) Leaf Extract', ' Zingiber Officinale (Ginger) Root Extract', ' Fructose', ' Inulin', ' Hydroxypropylammonium Gluconate', ' Hydroxypropylgluconamide', ' Polyester-11', ' Xanthan Gum', ' Citric Acid', ' Ethylhexylglycerin', ' Tartaric Acid', ' Tocopherol', ' Potassium Sorbate', ' Sodium Benzoate', ' Phenoxyethanol', ' Linalool', ' Limonene', ' Benzyl Alcohol', ' Fragrance (Parfum).']",CURLSMITH Super Slip Pre-Biotic Primer Balsam do włosów i skóry głowy przed myciem 350ml,E
48,"['\xa0Aqua', ' Acorus Calamus extract (ekstrakt z tataraku)', ' Argana Oil (olej arganowy)', ' Organic Avocado extract (organiczny ekstrakt z awokado)', ' Aesculus Hippocastanus (ekstrakt z kasztana)', ' Zingiber officinale extract (ekstrakt z imbiru)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic', ' Benzyl alcohol.']",ECOLAB ARGANA SPA Balsam odbudowujący 350ml,E
49,"['\xa0Aqua', ' Organic Panax extract (organiczny ekstrakt z żeń-szenia)', ' Argania Spinosa Oil (olej arganowy)', ' Theobroma Cacao butter (masło kakao)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Hibiscus extract ( ekstrakt z hibiskusa)', ' Glyceryl monostearate', ' Aesculus Hippocastanus (ekstrakt z kasztana)', ' Glyceryl Stearate SE', ' Cananga essential Oil (olej ylang-ylang)', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic', ' Benzyl alcohol']",ECOLAB ARGANA SPA Maska odbudowująca 200ml,E
50,"['\xa0Aqua', ' Centaurea Сyanus Floral Water (woda chabrowa)', ' Organic Simmondsia Chinensis Oil (organiczny olej jojoba)', ' Organic Olea Europaea Oil (organiczna oliwa z oliwek)', ' Organic Aloe Barbadensis Leaf Extract (aloes)', ' Bertholletia Oil (olej z owoców orzesznicy wyniosłej)', ' Glycerin', ' Malva Sylvestris Extract (malwa)', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",ECOLAB Balsam Nawilżający z aloesem 200ml,E
51,"['\xa0Nałożyć\xa0balsam na umyte', ' wilgotne włosy. Zmyć letnią wodą po upływie 10 - 20 minut.\n\nSkład:\xa0Aqua', ' Camellia Sinensis Leaf Floral Water (wywar z białej herbaty)', ' Organic Simmondsia Chinensis Oil (organiczny olej jojoba)', ' Organic Cydonia Seed Extract (organiczna pigwa)', '\xa0Citrus Aurantium Bergamia Extract (pomarańcza bergamotka)', ' Glycerin', ' Organic Verbena officinalis Extract (organiczna werbena)', ' Behenamidopropyl Dimethylamine', ' Organic Zingiber Officinale Extract (organiczny imbir)', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.\nProdukt prawie zgodny z metodą CG: Benzyl Alcohol na końcu użyty jest jako konserwant i nie powinien mieć wpływu na skręt\n\nPojemność: 200ml']",ECOLAB Balsam normalizujący z pigwą do tłustych włosów 200ml,E
52,"[' Aqua', ' Vaccinium Macrocarpon Floral Water (woda żurawinowa)', ' Persea Gratissima Oil (olej avocado)', ' Simmondsia Chinensis Seed Oil (olej jojoba)', ' Hibiscus Extract', ' Organic Butyrosperum Parkii (organiczne masło shea)', ' Prunus Persica Kernel Oil (olej z nasion brzoskwini)', ' Organic Triticum Vulgare Oil(organiczny olej z kiełków pszenicy)', ' Cananga Extract (ylang ylang)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol']",ECOLAB Balsam odżywczy z olejem awokado 200ml,E
53,"[' Aqua', ' Hibiscus Petal Floral Water (woda hibiscusowa)', ' Prunus Persica Oil (olej z nasion brzoskwini)', ' Simmondsia Chinensis Seed Oil (olej jojoba)', ' Hibiscus Extract', ' Organic Triticum Vulgare Oli(organiczny olej z kiełków pszenicy)', ' Organic Vaccinium Macrocarpon Seed Oil (organiczny olej z nasion żurawiny)', ' Euterpe Oleracea Extract (euterpa warzywna – jagody acai)', ' Argan Oil (olej arganowy)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",ECOLAB Balsam Regenerujący Farbowane Włosy 200ml,E
54,"['\xa0Aqua', ' Carica Papaya Floral Water (wywar z papai)', ' Macadamia Integrifolia Seed Oil (olej macadamia)', ' Hamamelis Virginiana Leaf Extract (oczar wirginijski)', ' Simmondsia Chinensis Oil (olej jojoba)', ' Organic Butyrospermum Parkii (organiczne masło shea)', ' Prunus Persica Oil (olej z nasion brzoskwini)', ' Organic Triticum Vulgare Oil (organiczny olej z kiełków pszenicy)', ' Hibiscus Extract', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",ECOLAB Balsam wzmacniający objętość i przyspieszenie wzrostu włosów 200ml,E
55,"['\xa0Aqua', ' Salvia Officinalic extract (ekstrakt z szałwi)', ' Butyrospermum Parkii Karite Liquid Oil (masło shea karite)', ' Organic Ginkgo Biloba extract (organiczny ekstrakt z ginko biloba)', ' Aesculus Hippocastanus (ekstrakt z kasztanu)', ' Zingiber officinale extract (ekstrakt z imbiru)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic', ' Benzyl alcohol.']",ECOLAB KARITE SPA Balsam zrównoważony 350ml,E
56,"['\xa0Aqua', ' Organic Camelia Sinensis extract (organiczny ekstrakt z zielonej herbaty)', ' Butyrospermum Parkii (masło shea)', ' Aesculus Hippocastanus (ekstrakt z kasztanu)', ' Theobroma Cacao butter (masło kakao)', ' Glycerin', ' Salvia Officinalis extrackt (ekstrakt z szałwi)', ' Behenamidopropyl Dimethylamine', ' Sapindus Mukurossi Extract (organiczny ekstrakt z orzecha mydlanego)', ' Glyceryl monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic', ' Benzyl alcohol.']",ECOLAB KARITE SPA Maska zrównoważona 200ml,E
57,"['\xa0Aqua', ' Hamamelis Virginiana extract (ekstrakt z oczaru wirgijskiego)', ' Macadamia Integrifolia Seed Oil (olej z makadamii)', ' OrganicSophora Japonica flower extract (organiczny ekstrakt z kwiatów sofory japońskiej)', ' Aesculus Hippocastanus (ekstrakt z kasztanu)', ' Zingiber officinale extract (ekstrakt z imbiru)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic', ' Benzyl alcohol.']",ECOLAB MACADAMIA SPA Balsam odżywczy 350ml,E
58,"['\xa0Aqua', ' Organic Zingiber officinale Extract (organiczny ekstrakt imbiru)', ' Macadamia Ternifolia Oil (olej makadamii)', ' Aesculus Hippocastanus (ekstrakt kasztanowca)', ' Theobroma Cacao Butter (masło kakaowe)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Organic Sophora Japonica Flower Extract (organiczny ekstrakt perełkowca japońskiego)', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Cananga Essential Oil (olej ylang ylang)', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",ECOLAB MACADAMIA SPA Maska odżywcza 200ml,E
59,"['\xa0Aqua', ' Zingiber Officinale Root Floral Water (woda imbirowa)', ' Organic Butyrospermum Parkii (organiczne masło shea)', ' Macadamia Integrifolia Seed Oil (olej makadamii)', ' Sesamum Indicum Oil(olej sezamowy)', ' Borageseed Oil Refined ( olej z orzechów brazylijskich)', ' Organic Theobroma Cacao Seed Butter (organiczne masło kakaowe)', ' Sapindus Mukurossi Peel Extract (orzech mydlany)', ' Cananga Extract(ylang ylang)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol']",ECOLAB Maska do włosów aktywacja wzrostu 250ml,E
60,"['\xa0Aqua', ' Prunus Persica (Peach) Floral Water (hydrolat wody brzoskwiniowej) ', 'Prunus Persica (Peach) Kernel Oil (olej z pestek brzoskwini)', ' Prunus Dulcis (Almond) Oil (olej ze słodkich migdałów)', ' Organic Butyrospermum Parkii Shea Butter (organiczne masło shea)', 'Organic Sesamum Indicum Oil (organiczny olej sezamowy)', 'Argan Oil (olej arganowy)', 'Organic Zingiber Officinate Root Extract (ekstrakt z korzenia imbiru)', 'Royal Jelly (mleczko pszczele)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monosearate', ' Glyceryl Stearate SE', ' Perfume', ' Lactic Acid', ' Benzoic Aicd', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",ECOLAB Maska do włosów nawilżająca 250ml,E
